None	None
None	None
Topic.AMBIENCE	None
None	None
None	Rating.GOOD
None	None
None	None
None	None
None	None
None	Rating.VERY_GOOD
None	None
None	None
None	None
None	None
Topic.AMBIENCE	None
None	Rating.GOOD
None	None
None	None
None	None
None	None
None	Rating.SOMEWHAT_BAD
None	None
None	None
None	None
None	None
None	None
None	Rating.BAD
Topic.AMBIENCE	Rating.GOOD
None	None
None	None
None	Rating.BAD
Topic.AMBIENCE	None
None	None
None	None
None	None
None	None
None	Rating.VERY_GOOD
None	None
None	None
None	None
None	None
None	None
None	None
None	None
Topic.AMBIENCE	None
None	Rating.VERY_GOOD
None	None
None	None
None	None
None	Rating.GOOD
None	None
None	None
None	Rating.BAD
None	None
None	None
None	Rating.VERY_GOOD
None	None
None	None
Topic.AMBIENCE	Rating.BAD
None	None
None	None
None	None
None	Rating.GOOD
None	None
Topic.AMBIENCE	None
None	None
None	None
None	None
None	Rating.SOMEWHAT_BAD
None	None
Topic.AMBIENCE	None
None	None
None	None
None	None
None	None
None	Rating.GOOD
None	None
None	None
Topic.AMBIENCE	Rating.VERY_GOOD
None	None
None	None
None	None
None	None
Topic.AMBIENCE	None
None	None
None	Rating.GOOD
None	None
None	None
None	None
None	None
None	Rating.BAD
Topic.AMBIENCE	None
None	None
None	None
None	None
None	None
None	None
Topic.AMBIENCE	Rating.GOOD
None	None
None	None
None	Rating.GOOD
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	Rating.VERY_GOOD
None	None
None	None
None	None
None	Rating.VERY_GOOD
None	None
None	None
None	None
None	None
None	None
None	None
None	Rating.GOOD
None	None
Topic.AMBIENCE	None
None	Rating.GOOD
None	None
None	None
None	None
None	None
None	Rating.VERY_GOOD
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
Topic.AMBIENCE	None
None	None
None	None
Topic.AMBIENCE	None
None	Rating.VERY_GOOD
None	None
Topic.VALUE	None
None	None
None	None
None	None
None	Rating.VERY_GOOD
None	None
None	None
None	None
None	None
None	None
Topic.AMBIENCE	Rating.SOMEWHAT_BAD
None	None
None	None
None	None
None	None
None	None
None	Rating.VERY_GOOD
None	None
None	None
None	None
None	None
None	Rating.BAD
None	None
None	None
Topic.FOOD	None
None	None
None	None
None	None
None	None
Topic.FOOD	None
None	None
None	None
None	None
None	None
Topic.AMBIENCE	None
None	None
None	None
None	None
None	None
None	Rating.GOOD
Topic.SERVICE	None
None	None
None	None
None	None
None	None
None	None
None	Rating.VERY_GOOD
None	None
None	None
None	None
None	None
None	Rating.VERY_GOOD
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	Rating.VERY_GOOD
None	None
None	None
None	None
None	None
None	None
None	Rating.VERY_GOOD
None	None
None	None
None	Rating.VERY_GOOD
None	Rating.VERY_GOOD
None	Rating.GOOD
Topic.AMBIENCE	Rating.VERY_GOOD
None	None
None	None
None	None
None	None
Topic.VALUE	None
None	None
None	None
None	None
None	Rating.SOMEWHAT_BAD
None	Rating.VERY_GOOD
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	Rating.VERY_GOOD
None	None
None	None
Topic.AMBIENCE	None
None	Rating.BAD
None	None
None	None
None	None
None	None
None	None
None	None
None	Rating.GOOD
None	None
None	Rating.GOOD
None	None
None	None
None	None
None	None
None	None
None	Rating.VERY_GOOD
None	None
None	None
Topic.SERVICE	None
None	None
None	None
None	None
Topic.AMBIENCE	Rating.BAD
None	None
Topic.SERVICE	None
None	None
None	None
None	None
None	None
None	None
None	None
None	Rating.VERY_GOOD
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	Rating.GOOD
None	None
None	None
Topic.FOOD	Rating.GOOD
Topic.AMBIENCE	None
Topic.AMBIENCE	Rating.GOOD
Topic.AMBIENCE	None
None	None
None	Rating.VERY_GOOD
None	None
None	Rating.GOOD
None	None
None	Rating.BAD
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
Topic.AMBIENCE	None
None	None
None	None
None	None
None	Rating.BAD
None	None
None	None
None	None
None	None
Topic.AMBIENCE	None
None	None
Topic.AMBIENCE	Rating.GOOD
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	Rating.BAD
None	None
None	None
None	Rating.BAD
None	None
None	Rating.GOOD
None	None
None	Rating.GOOD
None	None
None	None
None	None
None	Rating.BAD
None	None
None	None
None	Rating.VERY_GOOD
None	Rating.SOMEWHAT_BAD
Topic.AMBIENCE	Rating.VERY_GOOD
Topic.SERVICE	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	Rating.BAD
None	None
Topic.AMBIENCE	Rating.BAD
None	Rating.GOOD
None	None
None	Rating.GOOD
None	None
None	None
None	None
None	None
None	None
None	None
None	None
Topic.AMBIENCE	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	Rating.VERY_GOOD
None	None
Topic.AMBIENCE	Rating.GOOD
None	None
None	Rating.GOOD
None	None
None	None
None	None
None	Rating.VERY_GOOD
None	Rating.VERY_GOOD
None	None
None	Rating.SOMEWHAT_BAD
None	Rating.BAD
None	Rating.GOOD
None	None
None	None
Topic.SERVICE	None
None	None
None	None
Topic.AMBIENCE	None
None	None
None	None
None	Rating.GOOD
None	None
None	None
Topic.AMBIENCE	Rating.VERY_GOOD
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	Rating.VERY_GOOD
None	None
None	None
None	None
None	None
None	Rating.VERY_GOOD
None	Rating.GOOD
None	None
None	None
Topic.AMBIENCE	None
None	None
None	None
None	None
None	None
None	None
Topic.AMBIENCE	None
None	Rating.VERY_GOOD
None	None
None	None
None	Rating.GOOD
None	None
None	None
None	None
Topic.AMBIENCE	Rating.VERY_GOOD
None	None
None	None
None	None
None	None
None	None
None	None
None	Rating.VERY_GOOD
None	None
Topic.VALUE	None
Topic.AMBIENCE	None
None	Rating.GOOD
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	Rating.GOOD
None	None
Topic.AMBIENCE	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	Rating.GOOD
None	None
None	None
None	None
None	None
None	None
None	Rating.VERY_GOOD
None	Rating.VERY_GOOD
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	Rating.VERY_GOOD
None	None
None	None
None	None
None	Rating.VERY_GOOD
None	None
None	None
None	None
None	None
Topic.FOOD	Rating.VERY_GOOD
None	Rating.GOOD
None	Rating.SOMEWHAT_BAD
None	None
None	None
None	None
None	None
None	None
None	None
None	None
Topic.FOOD	Rating.BAD
None	None
None	None
None	None
None	None
None	None
Topic.AMBIENCE	None
None	Rating.BAD
None	None
None	None
None	None
Topic.VALUE	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	Rating.BAD
Topic.AMBIENCE	Rating.VERY_GOOD
None	None
None	Rating.GOOD
None	None
Topic.VALUE	Rating.GOOD
Topic.AMBIENCE	None
None	None
None	None
None	None
None	None
None	None
Topic.AMBIENCE	None
None	None
None	None
Topic.VALUE	Rating.GOOD
None	None
None	None
None	Rating.VERY_GOOD
Topic.FOOD	Rating.BAD
None	None
None	None
None	None
None	Rating.GOOD
None	None
None	None
None	None
None	None
None	Rating.BAD
None	None
None	None
None	None
None	Rating.GOOD
None	None
Topic.AMBIENCE	None
None	None
None	None
None	None
None	None
None	None
Topic.AMBIENCE	None
None	None
None	None
None	Rating.VERY_GOOD
None	None
None	None
None	None
None	None
None	None
None	None
Topic.FOOD	Rating.BAD
None	None
None	None
Topic.AMBIENCE	Rating.GOOD
None	Rating.VERY_GOOD
Topic.AMBIENCE	Rating.VERY_GOOD
None	None
Topic.AMBIENCE	None
None	None
None	None
None	None
None	None
None	None
Topic.AMBIENCE	None
None	None
Topic.AMBIENCE	None
None	Rating.GOOD
None	None
None	None
None	None
Topic.AMBIENCE	None
None	None
Topic.AMBIENCE	None
None	None
Topic.AMBIENCE	None
None	None
None	None
None	None
None	None
None	None
Topic.AMBIENCE	None
None	None
None	None
None	None
None	None
None	None
Topic.AMBIENCE	None
None	Rating.GOOD
None	None
None	None
None	Rating.GOOD
None	None
None	Rating.SOMEWHAT_BAD
None	None
None	None
None	None
None	None
None	Rating.GOOD
None	None
None	None
None	None
None	None
None	None
Topic.AMBIENCE	None
None	None
Topic.SERVICE	Rating.SOMEWHAT_BAD
None	None
None	None
None	None
None	Rating.VERY_GOOD
None	None
None	Rating.SOMEWHAT_BAD
None	None
Topic.AMBIENCE	None
None	None
None	None
None	None
Topic.AMBIENCE	Rating.GOOD
None	None
None	None
None	None
None	None
None	None
None	None
Topic.AMBIENCE	None
Topic.AMBIENCE	None
None	Rating.VERY_GOOD
None	Rating.GOOD
None	None
None	None
None	None
None	Rating.VERY_GOOD
None	None
None	None
None	None
None	None
None	None
None	None
Topic.AMBIENCE	None
None	None
None	Rating.BAD
None	None
None	None
None	None
None	None
None	None
None	None
None	Rating.BAD
Topic.SERVICE	None
None	None
Topic.AMBIENCE	None
None	None
None	None
None	None
None	Rating.VERY_GOOD
None	None
None	Rating.GOOD
None	None
None	Rating.GOOD
None	Rating.VERY_GOOD
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
Topic.AMBIENCE	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	Rating.BAD
Topic.AMBIENCE	Rating.BAD
None	None
None	None
None	None
None	None
Topic.AMBIENCE	None
Topic.AMBIENCE	None
None	None
None	None
None	None
None	None
None	Rating.SOMEWHAT_GOOD
None	None
None	None
None	None
None	None
None	None
Topic.AMBIENCE	None
None	Rating.GOOD
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
Topic.SERVICE	None
None	None
None	None
None	None
None	None
Topic.AMBIENCE	None
None	Rating.GOOD
None	None
None	Rating.SOMEWHAT_BAD
None	None
None	None
None	None
None	None
None	None
None	None
Topic.AMBIENCE	None
Topic.AMBIENCE	None
None	None
None	None
None	None
None	None
None	None
None	None
None	Rating.BAD
None	Rating.BAD
None	None
Topic.AMBIENCE	None
None	None
None	None
None	None
Topic.AMBIENCE	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
Topic.AMBIENCE	None
Topic.FOOD	None
None	None
None	None
None	None
None	None
Topic.FOOD	None
None	None
None	None
None	None
None	None
None	None
None	None
None	None
